review_id,cluster_label,cluster_size,role,needs_5min_confirmation,station_id,start_hour,end_hour,duration_hours,affected_sensor_groups,n_sensor_groups,dominant_detector,detector_concordance,max_abs_zscore,max_iforest_score,min_rolling_variance,reasons,cluster_probability,label
135,19,31,representative,False,IJABAL16,2025-10-08 15:00:00+00:00,2025-10-08 15:00:00+00:00,1,barometer,1,iforest,1,8.529411764705882,0.794746424962983,,iforest_outlier,1.0,
136,19,31,representative,False,INUQAT8,2025-10-14 14:00:00+00:00,2025-10-14 14:00:00+00:00,1,barometer,1,iforest,1,6.088235294117646,0.7906943815817081,,iforest_outlier,1.0,
137,19,31,representative,False,IDERNA7,2025-11-13 08:00:00+00:00,2025-11-13 11:00:00+00:00,4,barometer,1,iforest,1,8.627450980392267,0.7696157522246602,,iforest_outlier,1.0,
138,19,31,representative,False,IBIRAL3,2025-11-24 12:00:00+00:00,2025-11-24 12:00:00+00:00,1,barometer,1,iforest,1,5.0588235294117645,0.7858924935971392,,iforest_outlier,1.0,
139,19,31,boundary,False,ITRIPO33,2026-03-25 13:00:00+00:00,2026-03-25 13:00:00+00:00,1,barometer,1,iforest,1,7.108196721311602,0.7523273147045434,,iforest_outlier,1.0,
140,19,31,boundary,False,IMURQU6,2026-01-20 11:00:00+00:00,2026-01-20 16:00:00+00:00,6,barometer,1,iforest,1,6.439344262295173,0.7721346777036949,,iforest_outlier,0.7324083509734954,
141,20,88,representative,False,IDERNA7,2025-07-04 01:00:00+00:00,2025-07-04 01:00:00+00:00,1,barometer,1,iforest,2,16.191176470588236,0.8113423576377554,,iforest_outlier|mad_high,1.0,
142,20,88,representative,False,IDERNA7,2025-08-14 23:00:00+00:00,2025-08-14 23:00:00+00:00,1,barometer,1,iforest,2,13.941176470588236,0.8101315291606228,,iforest_outlier|mad_high,1.0,
143,20,88,representative,False,IALWAH18,2025-08-26 16:00:00+00:00,2025-08-26 16:00:00+00:00,1,barometer,1,iforest,2,29.882352941176467,0.799506279654527,,iforest_outlier|mad_high,1.0,
144,20,88,representative,False,IDERNA7,2025-09-25 17:00:00+00:00,2025-09-25 17:00:00+00:00,1,barometer,1,iforest,2,11.941176470588234,0.8052134031184796,,iforest_outlier|mad_high,1.0,
145,20,88,representative,False,IDERNA7,2025-10-01 14:00:00+00:00,2025-10-01 14:00:00+00:00,1,barometer,1,iforest,2,12.89705882352941,0.805326397649352,,iforest_outlier|mad_high,1.0,
146,20,88,boundary,False,I90583612,2025-12-03 13:00:00+00:00,2025-12-03 13:00:00+00:00,1,barometer,1,iforest,2,29.882352941176467,0.8517039548714593,,iforest_outlier|mad_high,0.18077368344363076,
147,20,88,boundary,False,I90583612,2026-01-13 23:00:00+00:00,2026-01-13 23:00:00+00:00,1,barometer,1,iforest,2,29.882352941176467,0.8517039548714593,,iforest_outlier|mad_high,0.18077368344363076,
148,21,88,representative,False,IALWAH18,2025-09-03 08:00:00+00:00,2025-09-03 08:00:00+00:00,1,barometer,1,iforest,1,7.9411764705882355,0.7834418159029541,0.47282608695652273,iforest_outlier,1.0,
149,21,88,representative,False,IMURQU7,2025-11-03 22:00:00+00:00,2025-11-03 22:00:00+00:00,1,barometer,1,iforest,1,7.617647058823528,0.7814981609134196,0.6824891304347827,iforest_outlier,1.0,
150,21,88,representative,False,IMURQU5,2025-11-10 10:00:00+00:00,2025-11-10 10:00:00+00:00,1,barometer,1,iforest,1,7.970588235294117,0.7853499171860807,0.5472804347826086,iforest_outlier,1.0,
151,21,88,representative,False,IJANZO2,2025-11-28 11:00:00+00:00,2025-11-28 11:00:00+00:00,1,barometer,1,iforest,1,6.0588235294117645,0.7825595210022795,0.36978967391304357,iforest_outlier,1.0,
152,21,88,representative,False,IZAWIY5,2025-12-01 15:00:00+00:00,2025-12-01 15:00:00+00:00,1,barometer,1,iforest,1,8.205882352941176,0.7814217733379335,0.547788405797102,iforest_outlier,1.0,
153,21,88,boundary,False,IMURQU7,2026-01-20 01:00:00+00:00,2026-01-20 16:00:00+00:00,16,barometer,1,iforest,1,7.008064516128995,0.7684864135085253,1.2550927536198822,iforest_outlier,0.009819085366640591,
154,21,88,boundary,False,INUQAT8,2026-02-14 01:00:00+00:00,2026-02-14 16:00:00+00:00,16,barometer,1,iforest,1,4.504926108374436,0.7869807374517355,7.255782427544706,iforest_outlier,0.009734549814570783,
155,22,86,representative,False,IALWAH18,2025-10-10 23:00:00+00:00,2025-10-10 23:00:00+00:00,1,barometer,1,iforest,2,29.882352941176467,0.799506279654527,4.532947644927537,iforest_outlier|mad_high,1.0,
156,22,86,representative,False,IMURQU7,2025-10-30 23:00:00+00:00,2025-10-30 23:00:00+00:00,1,barometer,1,iforest,2,11.205882352941176,0.7979045789938239,0.9503731884057972,iforest_outlier|mad_high,1.0,
157,22,86,representative,False,IMURQU5,2025-10-31 13:00:00+00:00,2025-10-31 13:00:00+00:00,1,barometer,1,iforest,2,9.176470588235293,0.7996925164280672,0.7161172101449277,iforest_outlier|mad_high,1.0,
158,22,86,representative,False,IBARAS3,2025-11-02 12:00:00+00:00,2025-11-02 12:00:00+00:00,1,barometer,1,iforest,2,9.235294117647058,0.7956217714963185,0.5019954710144927,iforest_outlier|mad_high,1.0,
159,22,86,representative,False,IJABAL15,2025-11-15 16:00:00+00:00,2025-11-15 16:00:00+00:00,1,barometer,1,iforest,2,11.941176470588234,0.7957615082728317,0.9485389492753619,iforest_outlier|mad_high,1.0,
160,22,86,boundary,False,IJANZO2,2026-03-06 04:00:00+00:00,2026-03-06 05:00:00+00:00,2,barometer,1,iforest,2,10.117647058823529,0.7992389016457999,1.3139172101449277,iforest_outlier|mad_high,0.06668095509811371,
161,22,86,boundary,False,IJANZO3,2026-03-06 04:00:00+00:00,2026-03-06 05:00:00+00:00,2,barometer,1,iforest,2,12.147058823529411,0.8138117418276981,1.3756693840579717,iforest_outlier|mad_high,0.06659511073456201,
162,23,128,representative,False,IBIRAL3,2025-10-09 23:00:00+00:00,2025-10-09 23:00:00+00:00,1,wind_vane,1,zscore,1,30.648433378389186,0.6180021099647418,0.5400885516737449,mad_high,1.0,
163,23,128,representative,False,IBIRAL3,2025-10-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,1,wind_vane,1,zscore,1,7.7693524317923925,0.6170168804818698,0.49898360818030185,mad_high,1.0,
164,23,128,representative,False,IBIRAL3,2025-10-10 02:00:00+00:00,2025-10-10 02:00:00+00:00,1,wind_vane,1,zscore,1,7.809419650467026,0.6156083671473139,0.5354998698062198,mad_high,1.0,
165,23,128,representative,False,IBIRAL3,2025-10-10 19:00:00+00:00,2025-10-10 19:00:00+00:00,1,wind_vane,1,zscore,1,7.952631358541361,0.6158498550404092,0.6494334302918143,mad_high,1.0,
166,23,128,representative,False,IBIRAL3,2025-10-11 00:00:00+00:00,2025-10-11 00:00:00+00:00,1,wind_vane,1,zscore,1,7.9194093426937195,0.6117830019663463,0.6648346939375137,mad_high,1.0,
167,23,128,boundary,False,IJANZO2,2026-03-28 22:00:00+00:00,2026-03-28 22:00:00+00:00,1,wind_vane,1,zscore,1,6.8504039116597735,0.5634418526685341,0.4710626747074053,mad_high,0.04491649830137002,
168,23,128,boundary,False,IJANZO2,2026-03-29 04:00:00+00:00,2026-03-29 04:00:00+00:00,1,wind_vane,1,zscore,1,6.8504039116597735,0.5634418526685341,0.5426332109777184,mad_high,0.04491649830137002,
169,24,43,representative,False,IBIRAL3,2025-10-10 07:00:00+00:00,2025-10-10 09:00:00+00:00,3,wind_vane,1,zscore,1,8.0418321065076,0.6212432194434678,0.60337897960266,mad_high,1.0,
170,24,43,representative,False,IBIRAL3,2025-10-12 01:00:00+00:00,2025-10-12 02:00:00+00:00,2,wind_vane,1,zscore,1,31.648433378389186,0.6333663834250246,0.46721184883559513,mad_high,1.0,
171,24,43,representative,False,IBIRAL3,2025-10-20 08:00:00+00:00,2025-10-20 10:00:00+00:00,3,wind_vane,1,zscore,1,7.727603129915918,0.6185415037602607,0.6579781368355393,mad_high,1.0,
172,24,43,representative,False,IBIRAL3,2025-10-20 22:00:00+00:00,2025-10-20 23:00:00+00:00,2,wind_vane,1,zscore,1,8.068047065206503,0.6232609401997545,0.5262841402527664,mad_high,1.0,
173,24,43,representative,False,IBIRAL3,2025-10-24 23:00:00+00:00,2025-10-25 00:00:00+00:00,2,wind_vane,1,zscore,1,7.809419650467026,0.6156083671473139,0.5415804706667965,mad_high,1.0,
174,24,43,boundary,False,IJANZO2,2026-03-24 17:00:00+00:00,2026-03-24 18:00:00+00:00,2,wind_vane,1,zscore,1,6.8504039116597735,0.5634418526685341,0.4329257453843572,mad_high,0.7186429031811297,
175,24,43,boundary,False,IJANZO2,2026-03-25 19:00:00+00:00,2026-03-25 20:00:00+00:00,2,wind_vane,1,zscore,1,6.8504039116597735,0.5634418526685341,0.5259953600116835,mad_high,0.7186429031767864,
176,25,124,representative,False,IMISRA13,2025-10-07 11:00:00+00:00,2025-10-07 11:00:00+00:00,1,wind_vane,1,iforest,1,4.19539923456063,0.6495035068391398,0.44429062804491226,iforest_outlier,1.0,
177,25,124,representative,False,IBARAS3,2025-10-11 10:00:00+00:00,2025-10-11 10:00:00+00:00,1,wind_vane,1,iforest,1,7.085047297047173,0.6496570745544658,0.5287058641148176,iforest_outlier,1.0,
178,25,124,representative,False,IMISRA13,2025-10-12 04:00:00+00:00,2025-10-12 04:00:00+00:00,1,wind_vane,1,iforest,1,4.197281545249328,0.6504742595055532,0.48726455909879346,iforest_outlier,1.0,
179,25,124,representative,False,IBARAS3,2025-10-20 14:00:00+00:00,2025-10-20 14:00:00+00:00,1,wind_vane,1,iforest,1,7.085047297047173,0.6496570745544658,0.48699639271601564,iforest_outlier,1.0,
180,25,124,representative,False,IBARAS3,2025-10-24 09:00:00+00:00,2025-10-24 09:00:00+00:00,1,wind_vane,1,iforest,1,7.085047297047173,0.6496570745544658,0.37987811715686876,iforest_outlier,1.0,
181,25,124,boundary,False,IJABAL14,2026-02-28 20:00:00+00:00,2026-02-28 20:00:00+00:00,1,wind_vane,1,iforest,1,3.019796443815762,0.7040729974935034,0.31604433979287877,iforest_outlier,0.10514362350446962,
182,25,124,boundary,False,IJABAL14,2026-03-01 20:00:00+00:00,2026-03-01 20:00:00+00:00,1,wind_vane,1,iforest,1,3.0039403306877293,0.7041717991251498,0.11269648151293939,iforest_outlier,0.10445166114214155,
183,26,55,representative,False,IDERNA7,2025-08-22 12:00:00+00:00,2025-08-22 13:00:00+00:00,2,wind_vane,1,iforest,1,12.979739552628736,0.661684359738498,0.2722940195817759,iforest_outlier,1.0,
184,26,55,representative,False,IBARAS3,2025-10-10 19:00:00+00:00,2025-10-10 20:00:00+00:00,2,wind_vane,1,iforest,1,7.11981807353269,0.6579474695898526,0.44529540869001677,iforest_outlier,1.0,
185,26,55,representative,False,IJABAL14,2025-10-10 19:00:00+00:00,2025-10-10 20:00:00+00:00,2,wind_vane,1,iforest,1,2.8166641386981737,0.653855975523957,0.08497069472644947,iforest_outlier,1.0,
186,26,55,representative,False,IBARAS3,2025-10-13 15:00:00+00:00,2025-10-13 16:00:00+00:00,2,wind_vane,1,iforest,1,7.224727117896867,0.6911905379622921,0.4512062258776357,iforest_outlier,1.0,
187,26,55,representative,False,IJABAL13,2025-10-16 16:00:00+00:00,2025-10-16 18:00:00+00:00,3,wind_vane,1,iforest,1,5.335335928364528,0.6659274330877839,0.3619326908499924,iforest_outlier,1.0,
188,26,55,boundary,False,IJABAL13,2025-11-03 09:00:00+00:00,2025-11-03 15:00:00+00:00,7,wind_vane,1,iforest,1,5.475294061453316,0.6676650882749321,0.1723691208072043,iforest_outlier,0.9206881695113016,
189,26,55,boundary,False,IJABAL14,2026-03-30 16:00:00+00:00,2026-03-30 21:00:00+00:00,6,wind_vane,1,iforest,1,3.014837255152503,0.7040729974935034,0.03623603309948457,iforest_outlier,0.7580982499665944,
190,27,45,representative,False,INUQAT10,2025-10-29 17:00:00+00:00,2025-10-29 18:00:00+00:00,2,anemometer,1,iforest,1,,0.8259150441634923,0.07971014492753623,iforest_outlier,1.0,
191,27,45,representative,False,INUQAT10,2025-11-19 14:00:00+00:00,2025-11-19 15:00:00+00:00,2,anemometer,1,iforest,1,,0.8259150441634923,0.04166666666666667,iforest_outlier,1.0,
192,27,45,representative,False,INUQAT10,2025-12-05 10:00:00+00:00,2025-12-05 11:00:00+00:00,2,anemometer,1,iforest,1,,0.7759664315472055,0.04166666666666667,iforest_outlier,1.0,
193,27,45,representative,False,IJANZO3,2025-12-06 03:00:00+00:00,2025-12-06 04:00:00+00:00,2,anemometer,1,iforest,1,5.833333333333333,0.7752755431279744,60.041666666666636,iforest_outlier,1.0,
194,27,45,representative,False,IJABAL14,2025-12-06 13:00:00+00:00,2025-12-06 15:00:00+00:00,3,anemometer,1,iforest,1,8.333333333333334,0.7988143951739933,21.563405797101513,iforest_outlier,1.0,
195,27,45,boundary,False,INUQAT9,2026-03-11 13:00:00+00:00,2026-03-11 15:00:00+00:00,3,anemometer,1,iforest,1,3.0,0.8453075190006901,0.11413043478260868,iforest_outlier,0.7974286093906771,
196,27,45,boundary,False,INUQAT9,2026-01-06 12:00:00+00:00,2026-01-06 14:00:00+00:00,3,anemometer,1,iforest,1,3.0,0.8453075190006901,0.04166666666666667,iforest_outlier,0.7974286090150567,
197,28,128,representative,False,ITAHLI1,2025-10-11 01:00:00+00:00,2025-10-11 01:00:00+00:00,1,anemometer,1,iforest,1,,0.7836883455656077,0.43297101449275355,iforest_outlier,1.0,
198,28,128,representative,False,IJANZO2,2025-10-11 13:00:00+00:00,2025-10-11 13:00:00+00:00,1,anemometer,1,iforest,1,,0.7742725291305304,0.318840579710145,iforest_outlier,1.0,
199,28,128,representative,False,ITAHLI1,2025-10-20 14:00:00+00:00,2025-10-20 14:00:00+00:00,1,anemometer,1,iforest,1,3.0,0.7721770332830421,4.606884057971015,iforest_outlier,1.0,
200,28,128,representative,False,INUQAT10,2025-10-29 14:00:00+00:00,2025-10-29 14:00:00+00:00,1,anemometer,1,iforest,1,,0.7759664315472055,0.04166666666666666,iforest_outlier,1.0,
201,28,128,representative,False,INUQAT9,2025-11-09 15:00:00+00:00,2025-11-09 15:00:00+00:00,1,anemometer,1,iforest,1,4.0,0.784871041437309,5.2590579710144905,iforest_outlier,1.0,
202,28,128,boundary,False,INUQAT9,2026-01-20 22:00:00+00:00,2026-01-20 22:00:00+00:00,1,anemometer,1,iforest,1,,0.8453075190006901,0.04166666666666667,iforest_outlier,0.06045038354709682,
203,28,128,boundary,False,INUQAT9,2025-10-27 11:00:00+00:00,2025-10-27 11:00:00+00:00,1,anemometer,1,iforest,1,3.0,0.8555967658111896,0.16666666666666669,iforest_outlier,0.047075373041328625,
204,29,31,representative,False,IMURQU5,2026-03-11 11:00:00+00:00,2026-03-11 13:00:00+00:00,3,light_uv,1,iforest,2,1913.1194029850744,0.8324726659298465,3.8188405797101472,iforest_outlier|physical_suspect_breach,1.0,
205,29,31,representative,False,ITAHLI1,2026-03-13 11:00:00+00:00,2026-03-13 13:00:00+00:00,3,light_uv,1,iforest,2,622.37343358396,0.7912835817652614,98770.23616358705,iforest_outlier|physical_suspect_breach,1.0,
206,29,31,representative,False,IMURQU7,2026-03-18 12:00:00+00:00,2026-03-18 12:00:00+00:00,1,light_uv,1,iforest,2,8.0,0.8007379789281396,8.079710144927535,iforest_outlier|mad_high,1.0,
207,29,31,representative,False,IMURQU7,2026-03-19 11:00:00+00:00,2026-03-19 12:00:00+00:00,2,light_uv,1,iforest,2,8.0,0.8007379789281396,8.72282608695652,iforest_outlier|mad_high,1.0,
208,29,31,representative,False,ITAHLI1,2026-03-19 11:00:00+00:00,2026-03-19 13:00:00+00:00,3,light_uv,1,iforest,2,616.5338345864662,0.7912835817652614,151623.1139818842,iforest_outlier|physical_suspect_breach,1.0,
209,29,31,boundary,False,IJABAL15,2026-03-30 16:00:00+00:00,2026-03-30 16:00:00+00:00,1,light_uv,1,iforest,2,13.0,0.8022607250556323,14.780797101449272,iforest_outlier|mad_high,1.0,
210,29,31,boundary,False,IMURQU5,2025-10-07 11:00:00+00:00,2025-10-07 12:00:00+00:00,2,light_uv,1,iforest,2,1884.149253731343,0.830222753369439,3.884057971014492,iforest_outlier|physical_suspect_breach,0.9894014883504585,
211,30,36,representative,False,IJABAL13,2025-10-07 11:00:00+00:00,2025-10-07 11:00:00+00:00,1,light_uv,1,iforest,1,24.87891361750283,0.7705690199261863,,iforest_outlier,1.0,
212,30,36,representative,False,IMURQU6,2025-10-08 11:00:00+00:00,2025-10-08 12:00:00+00:00,2,light_uv,1,iforest,1,,0.8076785161342518,,iforest_outlier,1.0,
213,30,36,representative,False,IMURQU6,2025-10-10 11:00:00+00:00,2025-10-10 11:00:00+00:00,1,light_uv,1,iforest,1,,0.7855778185556466,,iforest_outlier,1.0,
214,30,36,representative,False,INUQAT8,2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,1,light_uv,1,iforest,1,383.8317307692308,0.7854163540498982,,iforest_outlier,1.0,
215,30,36,representative,False,I90583612,2025-10-30 10:00:00+00:00,2025-10-30 10:00:00+00:00,1,light_uv,1,iforest,1,167.1256830601093,0.7628952638225615,,iforest_outlier,1.0,
216,30,36,boundary,False,IBIRAL3,2026-03-31 11:00:00+00:00,2026-03-31 12:00:00+00:00,2,light_uv,1,iforest,1,56.197665937272056,0.8072068835190498,,iforest_outlier,1.0,
217,30,36,boundary,False,IJABAL14,2026-03-18 12:00:00+00:00,2026-03-18 12:00:00+00:00,1,light_uv,1,iforest,1,672.1369294605809,0.7706771528566296,,iforest_outlier,0.8692624554664053,
218,31,55,representative,False,IMURQU6,2025-10-09 11:00:00+00:00,2025-10-09 12:00:00+00:00,2,light_uv,1,iforest,1,,0.7855778185556466,3.9999999999999987,iforest_outlier,1.0,
219,31,55,representative,False,ITAHLI1,2026-03-12 12:00:00+00:00,2026-03-12 12:00:00+00:00,1,light_uv,1,iforest,1,493.52631578947376,0.7759091284631018,87313.0172579711,iforest_outlier,1.0,
220,31,55,representative,False,IJABAL14,2026-03-16 12:00:00+00:00,2026-03-16 12:00:00+00:00,1,light_uv,1,iforest,1,677.9958506224066,0.7753843365185877,58687.23129836956,iforest_outlier,1.0,
221,31,55,representative,False,INUQAT8,2026-03-18 12:00:00+00:00,2026-03-18 12:00:00+00:00,1,light_uv,1,iforest,1,369.3798076923077,0.7670357753301549,99501.67431014472,iforest_outlier,1.0,
222,31,55,representative,False,IJABAL16,2026-03-18 13:00:00+00:00,2026-03-18 13:00:00+00:00,1,light_uv,1,iforest,1,233.82716049382717,0.8036934370087777,50498.864350000025,iforest_outlier,1.0,
223,31,55,boundary,False,IJABAL14,2026-03-13 12:00:00+00:00,2026-03-13 13:00:00+00:00,2,light_uv,1,iforest,1,673.3402489626556,0.7706771528566296,72725.33778677533,iforest_outlier,0.8575620131043856,
224,31,55,boundary,False,IMURQU5,2026-03-06 11:00:00+00:00,2026-03-06 12:00:00+00:00,2,light_uv,1,iforest,1,1347.955223880597,0.7873706100247401,71947.4792695652,iforest_outlier,0.5055508162153877,
225,-1,173,noise_sustained,True,IJANZO2,2026-03-16 21:00:00+00:00,2026-03-31 23:00:00+00:00,363,anemometer|rain_gauge|wind_vane,3,stuck,3,89.0,0.8316761844001941,0.0,iforest_outlier|mad_high|stuck_variance_zero,0.0,
226,-1,173,noise_sustained,True,ITRIPO33,2025-10-23 12:00:00+00:00,2025-10-26 22:00:00+00:00,83,anemometer|thermo_hygrometer|wind_vane,3,stuck,1,3.0,0.5614539934249944,0.0,stuck_variance_zero,0.0,
227,-1,173,noise_sustained,True,INUQAT8,2025-10-09 11:00:00+00:00,2025-10-12 08:00:00+00:00,70,anemometer|light_uv,2,stuck,2,6.0,0.7931148086628533,0.0,iforest_outlier|stuck_variance_zero,0.0,
228,-1,173,noise_sustained,False,IJABAL15,2025-10-05 16:00:00+00:00,2025-10-07 22:00:00+00:00,55,barometer,1,iforest,2,15.182890855457297,0.7867913446730842,0.49234710144854715,iforest_outlier|mad_high,0.0,
229,-1,173,noise_sustained,True,ITAHLI1,2026-03-22 08:00:00+00:00,2026-03-24 12:00:00+00:00,53,anemometer|light_uv,2,physical,3,671.0350877192983,0.8161946890547512,0.0,iforest_outlier|physical_suspect_breach|stuck_variance_zero,0.0,
230,-1,173,noise_sustained,True,ITAHLI1,2026-02-22 14:00:00+00:00,2026-02-24 11:00:00+00:00,46,anemometer|barometer,2,stuck,3,16.294117647058822,0.7957043900509525,0.0,iforest_outlier|mad_high|stuck_variance_zero,0.0,
231,-1,173,noise_sustained,True,ITAHLI1,2026-02-17 17:00:00+00:00,2026-02-19 13:00:00+00:00,45,anemometer|barometer,2,stuck,3,8.996309963099508,0.7821246507511714,0.0,iforest_outlier|mad_high|stuck_variance_zero,0.0,
232,-1,173,noise_sustained,True,IMISRA13,2025-10-06 10:00:00+00:00,2025-10-07 22:00:00+00:00,37,anemometer|thermo_hygrometer,2,zscore,2,5.0,0.7058402815727289,0.0,mad_high|stuck_variance_zero,0.0,
233,-1,173,noise_sustained,True,IBIRAL3,2025-10-19 18:00:00+00:00,2025-10-21 01:00:00+00:00,32,anemometer|wind_vane,2,zscore,2,8.013852064658371,0.6197493786472293,0.0,mad_high|stuck_variance_zero,0.0,
234,-1,173,noise_sustained,False,IBARAS3,2026-01-19 12:00:00+00:00,2026-01-20 19:00:00+00:00,32,barometer,1,zscore,2,9.49815498155009,0.7668205464055862,0.9318215579724454,iforest_outlier|mad_high,0.0,
235,-1,173,noise_sustained,True,INUQAT10,2025-11-17 11:00:00+00:00,2025-11-18 17:00:00+00:00,31,anemometer|thermo_hygrometer,2,iforest,3,5.666666666666667,0.7580771875401267,0.0,iforest_outlier|mad_high|stuck_variance_zero,0.0,
236,-1,173,noise_sustained,True,IJANZO2,2026-03-04 11:00:00+00:00,2026-03-05 17:00:00+00:00,31,anemometer|thermo_hygrometer,2,iforest,3,3.7,0.7367096808194812,0.0,iforest_outlier|mad_high|stuck_variance_zero,0.0,
237,-1,173,noise_sustained,False,IDERNA7,2025-12-20 11:00:00+00:00,2025-12-21 16:00:00+00:00,30,barometer,1,zscore,1,10.627450980392378,0.7475178648270832,0.2862775362478303,mad_high,0.0,
238,-1,173,noise_sustained,False,IDERNA7,2026-01-06 22:00:00+00:00,2026-01-08 02:00:00+00:00,29,barometer|thermo_hygrometer,2,zscore,2,8.960784313725636,0.7721346777036949,8.114130434785654,iforest_outlier|mad_high,0.0,
239,-1,173,noise_sustained,True,IBIRAL3,2025-10-22 23:00:00+00:00,2025-10-23 23:00:00+00:00,25,anemometer|wind_vane,2,zscore,2,30.30339999490824,0.6148167228107688,0.0,mad_high|stuck_variance_zero,0.0,
240,-1,173,noise_check,False,ITRIPO32,2026-03-27 08:00:00+00:00,2026-03-27 15:00:00+00:00,8,light_uv,1,iforest,3,16503.0,0.8427674623987585,11.737318840579713,iforest_outlier|mad_high|physical_limit_breach|physical_suspect_breach,0.0,
241,-1,173,noise_check,False,ITRIPO32,2026-03-26 09:00:00+00:00,2026-03-26 15:00:00+00:00,7,light_uv,1,iforest,3,16183.235294117649,0.8427674623987585,,iforest_outlier|mad_high|physical_suspect_breach,0.0,
242,-1,173,noise_check,False,ITRIPO32,2026-03-17 09:00:00+00:00,2026-03-17 15:00:00+00:00,7,light_uv,1,iforest,2,10013.705882352942,0.8259496407212457,,iforest_outlier|mad_high,0.0,
243,-1,173,noise_check,False,ITRIPO32,2025-12-29 05:00:00+00:00,2025-12-29 05:00:00+00:00,1,light_uv|rain_gauge|thermo_hygrometer,3,iforest,2,6849.470588235294,0.8492353878335307,0.09592783099436325,iforest_outlier|mad_high,0.0,
244,-1,173,noise_check,False,ITRIPO32,2026-02-01 10:00:00+00:00,2026-02-01 14:00:00+00:00,5,anemometer|light_uv,2,iforest,2,6831.823529411765,0.7813763404898207,16.98369565217372,iforest_outlier|mad_high,0.0,
245,-1,173,noise_check,False,ITRIPO32,2025-11-26 10:00:00+00:00,2025-11-26 13:00:00+00:00,4,light_uv|thermo_hygrometer,2,zscore,1,5832.058823529413,0.7041221301435524,,mad_high,0.0,
246,-1,173,noise_check,False,ITRIPO32,2025-10-25 10:00:00+00:00,2025-10-25 16:00:00+00:00,7,light_uv|thermo_hygrometer,2,iforest,2,4824.764705882353,0.7665896456634157,7.384057971014478,iforest_outlier|mad_high,0.0,
247,-1,173,noise_check,False,ITRIPO33,2026-02-12 13:00:00+00:00,2026-02-12 13:00:00+00:00,1,anemometer|light_uv|thermo_hygrometer,3,iforest,2,4615.333333333334,0.7997838280193116,93.76630434782612,iforest_outlier|mad_high,0.0,
248,-1,173,noise_check,False,ITRIPO32,2026-02-06 11:00:00+00:00,2026-02-06 13:00:00+00:00,3,light_uv|thermo_hygrometer,2,iforest,2,4422.058823529413,0.7251993338807683,75.3043478260873,iforest_outlier|mad_high,0.0,
249,-1,173,noise_check,False,ITRIPO32,2025-11-16 11:00:00+00:00,2025-11-16 13:00:00+00:00,3,light_uv|thermo_hygrometer,2,zscore,1,4207.941176470589,0.7041221301435524,,mad_high,0.0,
250,-1,173,noise_check,False,ITRIPO32,2025-10-26 09:00:00+00:00,2025-10-26 10:00:00+00:00,2,light_uv|thermo_hygrometer,2,iforest,2,4137.647058823531,0.769707955178843,4.630434782608511,iforest_outlier|mad_high,0.0,
251,-1,173,noise_check,False,ITRIPO32,2025-11-18 11:00:00+00:00,2025-11-18 13:00:00+00:00,3,light_uv|thermo_hygrometer,2,iforest,2,4033.588235294118,0.7280794642068077,,iforest_outlier|mad_high,0.0,
252,-1,173,noise_check,False,ITRIPO33,2026-03-12 11:00:00+00:00,2026-03-12 11:00:00+00:00,1,light_uv,1,iforest,2,3920.7222222222226,0.7870121789422854,53264.96329981893,iforest_outlier|mad_high,0.0,
253,-1,173,noise_check,False,ITRIPO33,2026-03-18 12:00:00+00:00,2026-03-18 12:00:00+00:00,1,light_uv,1,iforest,2,3846.888888888889,0.7843542688906779,,iforest_outlier|mad_high,0.0,
254,-1,173,noise_check,False,ITRIPO33,2026-02-23 11:00:00+00:00,2026-02-23 11:00:00+00:00,1,light_uv,1,iforest,2,3827.777777777778,0.7843542688906779,62333.07989112322,iforest_outlier|mad_high,0.0,
255,-1,173,noise_check,False,ITRIPO33,2026-03-17 11:00:00+00:00,2026-03-17 13:00:00+00:00,3,light_uv|rain_gauge|thermo_hygrometer,3,iforest,1,3783.7222222222226,0.8599119194776016,,iforest_outlier,0.0,
256,-1,173,noise_check,False,ITRIPO33,2026-02-22 11:00:00+00:00,2026-02-22 13:00:00+00:00,3,light_uv,1,iforest,1,3737.3333333333335,0.779065347480774,51359.250457971044,iforest_outlier,0.0,
257,-1,173,noise_check,False,ITRIPO33,2026-03-10 11:00:00+00:00,2026-03-10 12:00:00+00:00,2,light_uv,1,iforest,1,3702.0,0.7753843365185877,,iforest_outlier,0.0,
258,-1,173,noise_check,False,ITRIPO33,2026-03-06 13:00:00+00:00,2026-03-06 13:00:00+00:00,1,light_uv,1,iforest,1,3684.5000000000005,0.7732887158102155,43361.63660706525,iforest_outlier,0.0,
